ID,Title,Location,Salary,Summary
9214061c8bc345b2,FX,Mofac 서울 서초구,,후디니 사용자 – 이펙트 요소 표현에 뛰어난 감각 소유 – VFX 파이프라인에 대한 이해도 우대사항 – Python 등 Scripting 유경험자 전형절차 서류전형 1차 실무면접 2차 임원면접 최종합격 서류전형 1차 실무면...
50d0ae3f24a94532,"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어 경기도 수원,,"용한 장치 인터페이스 관련 지식 (우대) - 로봇 모션 및 힘 제어 알고리즘 개발 지식 - 프로그래밍 스킬( Python 필수, C++우대, Java 우대) - 기계/메카트로닉스 공학 계열의 4년제 대졸 학사 이상 - 경력 3..."
b36a14edee2a53d1,[AI Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 Python 사용 경험이 있으신 분 다음 항목 중 두 가지 이상에 해당되는 분 AWS 혹은 GCP와 같은 클라우드 플랫폼..."
1ce368e5c2440cef,Cloud Support Eng. II (SCD),Amazon Web Services Korea LLC 서울,,"mail services and SMTP · Experience with scripting (i.e. Bash, Python, PowerShell etc.) · Good understanding of networking..."
05f98eb7cf040f64,보안 담당자 모집,넷마블 서울 구로구,,"기술 경험이 있으신 분 - Python, Perl, Bash Script... ISMS-P, ISO27001) 수행 대응 [기술 Stack] - Python, Shell Script - Flask Framework 자격요건..."
643ef4db65461d01,"[(주)데이터누리] Java 개발자 신입, 경력",데이터누리 서울 강서구,,및 Web App) 가능 Python 개발(System 및 Internet... 모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
ecc4154e1f4d28a8,Android Software Engineer,하이퍼커넥트 서울,,"및 네트워크 지식 및 경험 Unit 테스트 작성과 mocking에 대한 경험이 많거나, 흥미가 많으신 분 Python 스크립트 작성 경험 코드 보안에 관심 많으신 분 내부 세미나 또는 블로깅 등의 방법으로 본인의 지식을 공유..."
7b6760541b9d916c,[신규 프로젝트][Project TL] MMORPG 클라이언트 프로그래머...,엔씨소프트 2.7 성남 판교역,,"개발 경험 우대사항 - Unreal Engine 에 대한 이해 - 블루프린트, UMG 에 대한 이해 - Python, Design Pattern, 게임 수학 제출서류 포트폴리오(선택사항) 전형단계 서류전형 1차 면접 NC..."
4e435561d4fc9b7d,데브옵스개발팀 - 웹 개발자,Nexon 성남 분당구,,"개발 경력 포함 데브옵스 관련 경력 3년 이상 - 하나 이상의 프로그래밍 언어 (예 : Java, Go, Python, NodeJS 등)에 대한 실무 경력 - 하나 이상의 웹 프론트엔드 프레임워크 (예: Vue.js..."
10530ea7d98370b7,Data Scientist (Analytics Modeling Exper...,Success Korea 서울,,"systems) a plus ? Experience in programming with JAVA, Python, Perl preferred ? Customer insight, customer segmentation..."
6a68b4e0dc19995e,SoC ASIC 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","및 Synthesis) - Linux, shell, tcl, python, perl 사용 원활 - Clock domain Crossing에 대한 깊은... Linux, shell, tcl, python, perl 사용 원활..."
bcd066879e47077b,[취업연계] 기업요구사항 반영한 오픈스택(OpenStack) 클라우드 구...,하이미디어아카데미 서울 종로구,,깮(OpenStack) �겢�씪�슦�뱶 援ъ텞 �쟾臾멸? 인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux...
8c4e16d1785c009f,"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업",에이치알 코리아 대한민국,,"ReactJS *우대사항 ㆍ유통사 개발 프로젝트 경험 (시스템 통합, ERP, SCM 구축 등) - 백화점 / 마트 / 수퍼 (면세점, 편의점 제외) · Python 기반 프로그래밍 개발 가능 (머신러닝 패키지 활용)"
371bf411a9529ae9,데이터 플랫폼 개발,Nexon 성남 분당구,,"Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이터베이스, 분산처리 등 프로그래밍 기초지식을 지니신 분 -한 가지 이상의 개발 언어( Python, Java..."
742179f9fc5a69e6,[던전앤파이터(중국)] 컨텐츠 기획자(신입),네오플 서울 강남구,,"없으신 분 우대사항 - 액션 게임 개발 경험이 있으신 분 - 던전 및 몬스터 제작 경험이 있으신 분 - Python, Lua, VBA 활용 가능자 - 전투,아이템 밸런싱 기획 경험이 있으신 분 기타사항 ※ 포트폴리오 첨부..."
b658bf0e47e92299,Native Korean Speaking Software QA Test Engineer,TikTok 서울 여의도역,"월급 4,000,000원 - 6,000,000원","Education, Technical Skills / Knowledge) • Experience on Python, Shell • Experience in test tools/framework... Charles..."
5f9f2df6b4e3ba4f,Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
482ce9b4a3f57f11,Quant 트레이딩 부문,벨에포크자산운용 서울 신사동,,"거시경제 데이터 관리 3. 지원자격 및 우대사항 (1)필수사항 -투자자산운용사 보유, Python, 엑셀 VBA 사용 능력자 ( Python 패키지 : Scikit-learn, Keras, Tensorflow 활용가능) (엑셀..."
bcd066879e47077b,[취업연계] 기업요구사항 반영한 오픈스택(OpenStack) 클라우드 구...,하이미디어아카데미 서울 종로구,,깮(OpenStack) �겢�씪�슦�뱶 援ъ텞 �쟾臾멸? 인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux...
ee7e4f2e5d69f84c,DRE - Build Engineer,Success Korea 서울,,OO programming language · Experience with Python or related scripting language... Experience with Python or related...
d621cbb75440764e,백엔드 개발자,뉴트리션코트 서울 강남구,,"개발 - 경력 1년 ~ 8년 - Python, Node.js, C#/ASP... 및 개발 <자격요건> - 초대졸 이상 - 경력 1년 ~ 8년 - Python, Node.js, C#/ASP.Net MVC, JAVA/Spring..."
3c0e30a8c7a212ab,HANA Development Support Quality Enginee...,SAP 4.3 서울,,"database architecture and SQL Knowledge of LINUX Knowledge of Python/shell-Scripting, C/C++ Using C++-Debuggers (like GDB..."
50d0ae3f24a94532,"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어 경기도 수원,,"용한 장치 인터페이스 관련 지식 (우대) - 로봇 모션 및 힘 제어 알고리즘 개발 지식 - 프로그래밍 스킬( Python 필수, C++우대, Java 우대) - 기계/메카트로닉스 공학 계열의 4년제 대졸 학사 이상 - 경력 3..."
3c1331c8e7e611fe,인증아이템 신규 플랫폼 서버 개발자 모집,카카오 4.0 성남 판교역,,"분 모바일 환경을 위한 API 시스템 개발 경험이 있는 분 특정 언어 하나에 능숙하신 분으로, 배워서라도 Python 또는 Ruby 개발이 가능한 분 [우대사항] 백엔드 서버와 웹 프런트엔드 모두 개발 가능한 분 필독사항..."
b650c1efc1460155,Data Engineer,KidsLoop 서울,,Requirements Python SQL (Postgres would... Data Scientists/기획 팀과의 긴밀한 협업 자격 요건 Python SQL 데이터베이스에 대한 탁월한 이해 (PostgreSQL) 하나...
8d0b3a79363b5a69,Business Analyst (Search and Discovery A...,Coupang 3.0 서울,,"equivalent experience Has experience with SQL, Excel, Python, and R/SAS or any statistical package Has experience..."
aa543771fc36823f,"주식운용, 마케팅",디지비자산운용 서울 여의도역,,"식운용 및 리서치 경험자 - 계량 리서치, 퀀트 모델링 경험자 - 프로그래밍 가능자(SQL, VBA, R, Python 등) 2) 마케팅 - 담당업무 : 리테일 마케팅 - 직급 : 대리급 이하 - 지원자격 ① 판매채널 펀드..."
6b65a5a35da64ed3,[카카오 클라우드] 클라우드 개발자(Monitoring as a Serv...,카카오 4.0 성남 판교역,,"요구사항이 정해진 시스템에 대해 전반적인 설계와 협업을 통한 개발이 가능하신 분 java, golang, python 중 한 가지 언어를 능숙하게 사용할 수 있으신 분 업무 내용에 정리된 Opensource 중 2가지 이상을..."
081ba90fcfa975e3,4G LTE/5G NR Software Engineer,Success Korea 서울 신대방동,,Any scripting language experience e.g. python or perl... plus. - 2+ years... experience e.g. python or perl... plus...
371bf411a9529ae9,데이터 플랫폼 개발,Nexon 성남 분당구,,"Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이터베이스, 분산처리 등 프로그래밍 기초지식을 지니신 분 -한 가지 이상의 개발 언어( Python, Java..."
61b74d6410db2780,"Sr. Manager, Data Engineering (Data Plat...",Coupang 3.0 서울,,"tool experience other than SQL / Database. For example, Java, Python, C# etc. Agile development process experience Manager..."
3b812a304a7c3aae,Principal Business Analyst (Retail Progr...,Coupang 3.0 서울,,"사학위 소지자, 관련 분야 석사학위 소지하신 분 이커머스 또는 인터넷 서비스 업계 근무 경력을 보유하신 분 Python 경력을 보유하신 분 파이낸셜 모델링/예측 경력을 보유하신 분 전형 절차 및 기타사항 전형절차: 서류전..."
1241d1e756b15ce4,[배민서비스실] 검색서비스 개발자,우아한 형제들 서울 송파구,,"분 - AWS를 활용한 개발, 운영 경험이 있으신 분 - 빌드/테스트/배포 자동화 경험이 있으신 분 - Python 개발 경험이 있으신 분 - Hadoop, Spark 등 오픈소스 플랫폼 활용 경험이 있으신 분 - 다양한..."
50eb81802b9030c6,"[정규직] 데이터 사이언스 (생명정보학, 화학정보학, 기계학습)",주식회사카이팜 관심기업 서울 신촌동,,학력 : 대학원 졸업 - 경력 : 신입무관 - 성별 : 무관 - 연령 : 무관 - 필수 : R 또는 python 기반 고급 수준의 데이터 분석 및 프로그래밍 능력 [우대사항] - 생명과학·생물학 전공 - 약학 전공...
49994ff4c66c566c,[경력] 데브옵스개발 담당자,다나와 서울 양천구,,"경력 1~7년 - Java, Python에 대한 이해보유자 - Spring... 모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
1ec85d6a1bfaae54,Senior Production Data Analyst,하이퍼커넥트 서울,,관리 자격요건 전체 경력 중 데이터 분석 실무 경험 최소 3년 이상 능숙한 SQL 구현 역량 R 또는 Python 분석 코드 구현 역량 통계 및 머신러닝 기본 이해 우대사항 데이터 관련 분야 석/박사 학위 데이터 분석...
da1e930d0ad0a4f3,[신규프로젝트] MMORPG (모바일) 서버 플랫폼 프로그래머 모집,엔씨소프트 2.7 성남 판교역,,"대해 문제 정의를 할 수 있으며 그에 대한 해결이 가능하신 분 - C++ 이외의 구사언어 가능하신 분 ( python, Go, C# 등등 ) - 플랫폼 관련 업무(계정/결제 서비스 등) 를 경험해 보신 분 제출서류 필수..."
1a69be35a884cd55,"Principal, Logistics Capacity Planning",Coupang 3.0 서울,,"Qualifications Experience in programming languages... R, Python. Experience in statistical modeling and optimization..."
2cde101f75a4f495,Infra / Blockchain Node Engineer 인프라/블록체...,Peer 서울 강남구,,"및 운영 경험 Linux 시스템 구축 및 운영 경험 인프라 관리 업무 자동화 가능: Ansible, Python, Go Preferred 블록체인에 관심 있음 클라우드 기반 시스템 구축 & 운영 자동화 경험(Ansible..."
f437c9ee0ea596a9,DW Engineer,Toss 서울 강남구,,"구축 경험이 있으신 분 - 디멘젼테이블 설계 및 관리가 가능하신 분 - 능숙한 SQL 활용이 가능하신 분 - Python, Shell 활용이 가능하신 분 - 빠른업무 이해 및 효율적인 커뮤니케이션이 가능하신 분 # 우대 사항..."
bcb6dbf20bacaef5,Sr. Data Scientist - AWS Professional Se...,Amazon Web Services Korea LLC 서울,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
8e72803e8ffa7f7c,데브옵스개발팀 - 데브옵스 개발자,Nexon 성남 분당구,,"DB 모델링/개발 - DevOps에 대한 지식 - 하나 이상의 프로그래밍 언어 (예 : Java, Go, Python, NodeJS 등)에 대한 깊이있는 지식 - 하나 이상의 웹 프론트엔드 프레임워크 (예: Vue.js..."
ecc4154e1f4d28a8,Android Software Engineer,하이퍼커넥트 서울,,"및 네트워크 지식 및 경험 Unit 테스트 작성과 mocking에 대한 경험이 많거나, 흥미가 많으신 분 Python 스크립트 작성 경험 코드 보안에 관심 많으신 분 내부 세미나 또는 블로깅 등의 방법으로 본인의 지식을 공유..."
aeaff9760cba0562,[Search] Knowledge Graph 데이터 엔지니어링,네이버 서울,,data 연구 및 개발 - Large-scale data processing - Sparql / JAVA / Python / Scala [필요역량] - 위 채용분야와 관련하여 만 1년 이상의 실무 경험을 보유하신 분(대학원...
534ffad03a49fb5e,"대기업 검증툴 (OpenGL, C++, Python) 개발",차량IT 전문 기업 (대기업) 서울,,"언어 : C/C++, Python - Tool : MSVC, Qt Creator [우대 역량 및 경험] - 내비게이션 또는 GIS관련 개발 업무 경험 - ADASIS 관련 업무 경험 - Python 개발 업무 경험 [근무..."
3d8e270a47a88295,DevOps Engineer,하이퍼커넥트 서울,,"유지하면서 production에 적용합니다. 지원자격 1년 이상의 Linux 계열 서버 관련 실무 경험 Python 등의 스크립트 언어를 이용한 코딩 능력 OS, 네트워크를 중심으로 하는 CS 전반에 걸친 기본적인 이해..."
8eca56448e2574c8,TA,제이씨이 성남 분당구,,작성 능력 우대사항 - 업무 관련 해외 영문 기술 문서를 볼 수 있는 정도의 독해능력 - 테크니컬 아티스트 역할로 개발 경험 - 스크립트 능력 (maxscript/ python) - 다양한 플랫폼 / 장르 개발 경험
fe667d8bb274dd49,Server Engineer,레이니스트 서울,,"대한 지식 및 판단을 토대로 뱅크샐러드 적용 가능성 제시 자격 요건 Golang/Java(Kotlin)/ Python 중 하나 이상을 이용한 서비스 설계 및 개발 경험 보유 CS Fundamental (자료 구조, 운영체제..."
2e47072592390626,[릴레이온택트일자리박람회(청년디지털)] (주)빅아이디언 신입직원,빅아이디언 서울,"연봉 30,000,000원 - 35,000,000원","담당업무 자격요건 인원 빅데이터 - 빅데이터구축 & 개발 - 우대사항 : Linux OS 활용, Java, Python 개발 경험 - 적극적이고 밝은 성격의 소유 자 - 용모 단정한자 - 서비스 마인드 보유자 1명 근무지역..."
67503f27b0365593,인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원 광주 북구,,"우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대 ② 이외 개발언어 ( Python, C++, JAVA, MFC, QT 등) 기반 SW(앱/웹 포함) 개발 가능자 ③ 인간대상연구 경험자..."
6742021c5e4b1386,머신러닝기반 데이터분석_신입[5차],Success Korea 서울 선릉역,,"통계학, 수학과, 산업공학, 빅데이터관련 학과 전공 - R 또는 Python을 활용한 데이터 처리 및 분석 프로젝트 수행 경험자 우대 [전형절차... 이터관련 학과 전공 - R 또는 Python을 활용한 데이터 처리 및 분석..."
ecd137e892563527,"KB데이타시스템 인재풀 등록 [ DevOps개발, iOS개발 부문]",KB데이타시스템 서울 마포구,,등 컨테이너 기술에 대한 이해 - TDD/DDD에 대한 이해 - Python. Nodeis등의 언어사용 경험 모바일개발(iOS) 경력 0명 [지원자격... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
3e27bc1708558b31,CAE 엔지니어 기술영업자,에스브이디 서울 서초구,"연봉 40,000,000원","비선형 해석에 대한 이해 및 수행 가능자 - 유동 해석에 대한 이해 및 수행 가능자 - 프로그래밍 언어가능자( Python, C#) 전형절차 - 서류전형 인적성 및 경력조건 경력 필요경력 5년 0개월 자격면허 병역 병역 특례..."
cb26121026233b28,[전문연구요원] AI R&D - Speech AI,엔씨소프트 2.7 성남 판교역,,"서버 운영 기술 및 AI 응용 시스템을 설계 및 개발합니다. 지원자격 학력 : 석사 이상 필수조건 - Python 혹은 C 언어 사용 경험 - 전산학 이론(자료구조, 알고리즘, 운영체제, Network, 분산병렬처리 등..."
8c4e16d1785c009f,"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업",에이치알 코리아 대한민국,,"ReactJS *우대사항 ㆍ유통사 개발 프로젝트 경험 (시스템 통합, ERP, SCM 구축 등) - 백화점 / 마트 / 수퍼 (면세점, 편의점 제외) · Python 기반 프로그래밍 개발 가능 (머신러닝 패키지 활용)"
10530ea7d98370b7,Data Scientist (Analytics Modeling Exper...,Success Korea 서울,,"systems) a plus ? Experience in programming with JAVA, Python, Perl preferred ? Customer insight, customer segmentation..."
248f25cc0416aa37,Java Backend Software Engineer,하이퍼커넥트 서울,,"개발 또는 DBMS 운영 경험이 있으신 분 AWS 등 클라우드 환경에서의 개발 또는 운영 경험이 있으신 분 Python 사용 경험이 있으신 분 Ansible, Salt, Chef, Puppet, Fabric 등의 DevOps..."
8a7207a57231dff0,Presales Solutions Consultant 1D,Siemens AG 4.0 서울,,company is plus. • Knowledge in xILS. • Knowledge in Simulink / Python. • Good communication to both internal and external...
a25c504ff473f758,스팸 및 어뷰징 분석/대응 시스템 개발자 모집,카카오 4.0 성남 판교역,,"개발 콘텐츠 모니터링을 위한 웹 어플리케이션 개발 지원자격 [기본사항] java (kotlin), python, scala 중 하나 이상 익숙하신 분 입사 후 최초 6개월 동안 제주 근무 가능하신 분 (제주 근무 기간..."
6ae76a6437a8a2b6,Solution Architecture: Starts-Up/Gaming,Success Korea 서울,,"modern development languages... Ruby, Python and Node.js - Experience working... languages... Ruby, Python and Node..."
f8ee4cfdf4dd6934,성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful API 서버에 대한 이해 및 구현 능력 기본적인 SQL문 작성..."
85749981b8b09cb2,20년 차량용 반도체/전장SW 전문가 경력 상시 [ADAS/자율주행개발],현대오트론 서울 강남구,,"율주행/커넥티비티 시스템 경험·지식 · 언어 활용능력(C/CV++, Python 등) 및 SW아키텍처 개발기술 · 영어 능통자 우대 서울 강남구 삼성... 그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
6a68b4e0dc19995e,SoC ASIC 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","및 Synthesis) - Linux, shell, tcl, python, perl 사용 원활 - Clock domain Crossing에 대한 깊은... Linux, shell, tcl, python, perl 사용 원활..."
07b56080a8f0f1f9,Solutions Architect,Confluent 서울,,"mathematics, or other quantitative field Proficiency in Java or Python What gives you an edge: Previous experience building..."
5f9f2df6b4e3ba4f,Database Consultant,www.enterprisedb.com 서울 강남역,"연봉 101,351,696원","scripting languages like BASH, KSH, Python, Perl etc.. * Working knowledge of MS... like C, C++, PHP, python, Java or Ruby..."
4d1718165b57f312,반도체 디자인 검증 엔지니어,10년 연혁의 팹리스기업 서울,,"버깅 능력 - 디지털 회로 설계에 대한 지식 - 객체지향 프로그래밍(OOP)에 대한 이해 - C/C++, python, perl, tcl등 프로그래밍 언어에 대한 이해 • 참고사항 - 근무시간 : 주5일, 업무시간 flex..."
de210ffb5a9ee0c4,카카오톡 신규 서비스 서버 개발자 모집,카카오 4.0 성남 판교역,,"구조 개선, 운영 경험 데이터베이스와 캐시 연동 (Redis, memcached, MySQL 등) Kotlin, Python 언어 경험 네트워크 프로그래밍 경험 MQ, Kafka, Elastic Search 등의 도입, 연동..."
17b03ebf96f6e2db,[Anti-Cheat] Data Analyst,PUBG 서울,,이터 기반 이상징후 탐지 [지원 자격] - 통계/머신 러닝 기법 등을 활용한 분석 경험 - Python 혹은 실무에서의 기타 프로그래밍 언어 활용 경험 - Communication 능력 보유 - Documentation...
360f14f0eac93221,Senior Business Analyst (Site Merchandis...,Coupang 3.0 서울,,"분 모호하거나 복잡한 분석 내용을 간단 명료하게 구두 및 서면으로 전달하실 수 있는 분 우대 사항: Python, R 등 통계 분석용 소프트웨어 활용 경험이 있으신 분 통계/수학/컴퓨터공학/심리재무 관련 분야의 학사..."
617d9d6ffe7afd4c,HANA Core C++ Developer,SAP 4.3 서울,,"plus factors Fluency in C++, experience in SQL, Python, GoLang, Kubernetes, Docker Fluency in English Experience..."
2de3ab2b6248ed8c,"Software Engineer, Data Platform",Sendbird 서울,,"services and tools in Python, Java, Scala... several programming languages... Python, Java, or Scala Strong analytic skills..."
3b0eae826f1363bf,[해외취업] 안드로이드 엔지니어 /Google Cloud Platform...,엘트리 대한민국,"연봉 47,000,000원 - 73,000,000원","발팀의 일원으로서 업무를 담당 【開発言語】 Go,Java,Kotlin,PHP,TypeScript,JavaScript, Python,Node.js 【フレームワーク】 Angular 【プラットフォーム】 CircleCI 【ライブラリ..."
04f3458db4cc1f14,데이터 엔지니어,에이치알 코리아 대한민국,,"유명 it 회사 Position 1: 데이터 엔지니어(대리~차장급 분야 별로 여러 명 채용) - JAVA 또는 Python 개발 가능자 또는 DBA, DW 설계 가능자 - Database / SQL 에 대한 중급 이해도 보유..."
4e435561d4fc9b7d,데브옵스개발팀 - 웹 개발자,Nexon 성남 분당구,,"개발 경력 포함 데브옵스 관련 경력 3년 이상 - 하나 이상의 프로그래밍 언어 (예 : Java, Go, Python, NodeJS 등)에 대한 실무 경력 - 하나 이상의 웹 프론트엔드 프레임워크 (예: Vue.js..."
3d678bf37ef6b4a4,게임 서버 프로그래밍,Nexon 성남 분당구,,"실시간성이 필요한 로직 및 ML 알고리즘을 실행 하는 서버 개발 지원자격 - 한 가지 이상의 개발 언어( Python, C++, C#, Go 등)에 숙련된 프로그래밍 능력 - RESTful API 및 TCP/UDP 서버..."
45e46edab4e40c88,Technical Trainer - Amazon Web Services,Amazon Web Services Korea LLC 서울,,"more... following languages, Java, .Net, Perl, PHP, Ruby, Python... R. · · Experience working within the Enterprise..."
a35563d9c3ef647d,[신규프로젝트] 차세대 콘솔 테크니컬 아티스트 채용,엔씨소프트 2.7 성남 판교역,,Shader 제작 Skill - 프로젝트 개발 전반에 걸친 성능 분석(Profiling)Skill - Python등 개발언어 활용 능력 제출서류 포트폴리오(필수) 전형단계 서류전형 1차 면접 NC TEST 2차 면접 처우협...
1961cdd73f62c880,"Specialized Solutions Architect III, DW",Amazon Web Services Korea LLC 서울,,"Knowledge... least one or more programing languages... Python, Java and Scala. · Hands on experience leading large..."
f32d4c6436402001,"[청년 디지털 일자리] 어플리케이션, 소프트웨어 개발, 인공지능(AI),...",에이치엠 대구 동구,"월급 2,000,000원 - 2,200,000원",분석 알고리즘 개발 - 빅데이터 분석 능력(상관분석 등) - Data/Web Crawling 능력 - Python 기반 코딩 능력 [우대사항] - 정보처리기사 - 컴퓨터공학 관련 전공 상세모집요강 접수기간/방법 시작일...
5bdf968fa6fc2f72,[경력] 음성인식 엔진 개발,현대엠엔소프트 서울 용산구,,Linux - 개발언어 : C/C++ 또는 Java [우대 역량] - Python 개발 가능 - 음성인식 개발 경험 보유 - 머신러닝 관련 이해/경험... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
92fff1f77fdbc0d3,AWS Application Developer,Amazon Web Services Korea LLC 서울,,"experience (e.g. Java, Python, C++, Scala... 너와 서버리스 기술 경험 · 프로그래밍 언어 경험 (예 : Java, Python, C ++, Scala, Go, Ruby 등) · 애플리케이션 개발..."
a7e0d87ee0e9a7b9,Design Verification 엔지니어 (딥러닝 하드웨어 프로세서...,딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","SoC Design 기능을 디버깅 - Linux Shell, Tcl, Python, Perl 사용 원활 - Linux OS 기반 환경에서 개발 경험... 버깅 - Linux Shell, Tcl, Python, Perl 사용 원활..."
fa765e906dee93e3,Data Engineer(경력),PUBG 서울,,"서초 Office 출근이 가능하신 분 - 하나 이상의 프로그래밍 언어를 익숙하게 사용 : Go, Scala, Python - 대용량 분산 처리 시스템 개발 및 운영 경험 [우대 사항] - 퍼블릭 클라우드 서비스(AWS..."
e42dff836a3182d7,반응형웹개발자(3년이상),에이치알 코리아 대한민국,,웹 및 plug-in 개발(java 기반) - 서버 개말 및 유지보수( python _ django framework) - 외부와의 협업 프로젝트 관리... 웹 그리고 플러그인 개발 경력 - python 개발 및 활용이 능통한자...
97b8a276ee41952f,Backend Software Engineer(Streaming Data...,하이퍼커넥트 서울,,"Downtime 을 최소화 하기 위한 Bootstrapping 등을 준비합니다. 자격요건 Scala, Python, Java, Kotlin 중 하나 이상의 언어를 능숙하게 사용하실 수 있는 분 풍부한 CS 지식을 갖추신..."
57a602f79e472de7,"JAVA, 백엔드 외 경력 정규직",코어디아이티 서울,"연봉 35,000,000원 - 40,000,000원",그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발
c2d899394049c78a,11월 11번가 Backend 개발 경력공채,십일번가 서울 중구,,"및 운영 2. 활용기술 [서버 개발] - Spring Boot 2.x, Spring Cloud, Reactor, Python, Node.js - Oracle, MongoDB, MySQL, Kafka, Redis, Spring..."
7c6adadfcaf4e524,[신입/경력] Backend 개발자,뷰노코리아 서울 서초구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신...
b36a14edee2a53d1,[AI Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 Python 사용 경험이 있으신 분 다음 항목 중 두 가지 이상에 해당되는 분 AWS 혹은 GCP와 같은 클라우드 플랫폼..."
bd4e9fd057f1a603,[경력] 파우더룸 서비스 개발,파우컴퍼니 서울 강남구,,"쳐에 관한 이해 및 사용 경험이 있는 분 - JPA, QueryDSL 혹은 ORM 사용 경험이 있는 분 - Python, Go 사용 경험이 있는 분 근무조건 * 고용형태 - 정규직(수습기간3개월) * 급여 - 회사내규에 따름..."
a6d0f0030a9ad230,링크샵스 플랫폼 개발 및 유지보수 담당,링크샵스 서울 중구,,"알고리즘 모델링 및 적용 경험 [우대사항] • 인공지능, 머신러닝(기계학습), 빅데이터 관련 석사 우대 • Python, Tensorflow, Keras 경험자 우대 • 대용량 서비스 및 데이터 처리 경험자 우대 • 이미치..."
26678e77fa64603b,[던전앤파이터(중국)] 컨텐츠 기획자(경력),네오플 서울 강남구,,"없으신 분 우대사항 - 액션 게임 개발 경험이 있으신 분 - 던전 및 몬스터 제작 경험이 있으신 분 - Python, Lua, VBA 활용 가능자 - 전투,아이템 밸런싱 기획 경험이 있으신 분 기타사항 ※ 포트폴리오 첨부..."
8a5429d6aee0b5f0,Cloud Support Eng. II (Lin),Amazon Web Services Korea LLC 서울,,"NoSQL(Redis, Memcached). · Programming/scripting in Python/Java/Shell/Perl/Ruby/PHP/etc. · Experience managing full..."
5d0fb885557980af,20년 차량용 반도체/전장SW 전문가 경력 상시 [제어평가],현대오트론 서울 강남구,,"MIL/SIL/HIL 시스템 경험·지식 · C/C++, Java, Python, Labview 등 언어 활용능력 · Linux 계열 OS 활용 기술... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
2c229768afa02d2d,온시큐리티(주) 빅데이터기반 인공지능 네트워크/보안 개발자 정규직,온시큐리티 서울 송파구,,"- C, C++, JAVA, Python, JSP 등의 프로그래밍 가능자 - 문서작성 우수자 인터넷·IT·통신·모바일·게임>게임(Game)>서버·네트워크개발"
